zip,lat,lng,population
80510,40.20964,-105.57878,363
84710,37.46925,-112.51251,363
89823,40.96431,-115.22821,363
36435,31.87889,-87.45564,362
52232,41.80128,-92.34043,362
57775,44.08368,-102.00607,362
59223,47.90319,-106.19348,362
66940,39.80343,-97.45381,362
67842,37.54766,-99.77138,362
70556,30.19072,-92.58325,362
70801,30.44954,-91.18608,362
72524,35.83551,-91.30318,362
84638,39.50192,-112.25773,362
98385,47.13791,-122.09469,362
4495,45.45464,-68.32985,361
18962,40.34462,-75.27033,361
49791,45.48093,-84.59945,361
64455,40.18592,-95.00594,361
67109,37.56448,-99.47914,361
13136,42.60368,-75.84582,360
23843,36.84988,-77.8109,360
25108,37.9655,-81.87289,360
49710,46.27717,-84.18478,360
51540,41.02488,-95.49802,360
58379,47.90707,-98.81907,360
73756,35.97507,-98.11439,360
77483,28.77467,-95.86638,360
92268,34.16146,-116.55002,360
97625,42.31507,-121.58402,360
99614,59.9373,-164.06158,360
20862,39.18039,-77.01879,359
49728,46.3702,-84.99387,359
50559,43.20912,-94.32477,359
52534,41.27342,-92.6806,359
55931,43.51424,-91.39703,359
57622,44.65177,-101.54572,359
58351,48.10218,-99.31394,359
61485,41.01677,-90.09764,359
61524,40.49125,-90.03468,359
79256,33.87463,-100.82078,359
83830,47.07651,-116.35272,359
15713,40.5698,-79.26184,358
32361,30.35765,-83.98865,358
56641,47.19848,-94.25804,358
62459,38.92997,-88.0278,358
62976,37.21954,-89.2095,358
65329,38.60937,-92.96132,358
67485,39.31474,-98.49492,358
68971,40.11931,-99.24478,358
73760,36.38658,-98.1693,358
83218,43.31803,-112.16453,358
87063,34.49265,-105.85432,358
3273,43.30337,-71.92413,357
15368,40.0145,-79.9892,357
21647,38.80114,-76.2831,357
41543,37.54837,-82.28226,357
45816,41.00452,-83.79392,357
50027,41.4739,-92.47194,357
50460,43.2259,-92.6902,357
50484,43.23609,-93.91084,357
53810,42.82144,-90.9984,357
56186,44.02823,-96.08131,357
61311,41.04018,-88.86219,357
65321,39.08604,-93.4526,357
67073,38.39167,-97.32624,357
68320,40.48148,-95.9533,357
68327,40.01079,-97.62113,357
72072,34.51279,-91.75802,357
83348,43.28489,-114.10592,357
95444,38.43261,-122.86922,357
97476,42.84075,-124.43806,357
97856,44.78426,-119.12976,357
99137,48.1659,-118.09992,357
25264,38.85547,-81.89516,356
36436,31.76636,-87.6614,356
36538,31.65948,-88.13836,356
41132,38.25667,-82.8314,356
41563,37.22628,-82.53694,356
45861,41.08587,-84.42569,356
63073,38.58367,-90.76933,356
63964,37.23954,-90.39662,356
67072,37.5445,-96.61632,356
67458,39.16595,-97.30441,356
68417,40.7359,-96.09199,356
72617,36.0208,-92.36566,356
77988,28.84701,-96.87547,356
83120,43.06595,-111.13529,356
13614,44.53081,-75.69194,355
15313,40.06318,-80.02937,355
29373,34.92442,-81.74276,355
38722,33.26116,-90.88304,355
48476,42.93765,-84.03319,355
50562,42.96158,-94.64173,355
58418,47.41493,-99.63524,355
58429,47.18768,-98.16282,355
61459,40.50497,-90.41453,355
87538,35.49323,-105.53767,355
97406,42.62638,-123.99867,355
98643,46.30326,-123.62117,355
12108,43.47045,-74.42768,354
28775,35.01916,-83.32186,354
36858,32.30061,-85.30138,354
50147,40.62381,-93.54597,354
57725,43.93723,-102.80324,354
64466,40.16865,-95.1067,354
70352,29.68561,-90.94486,354
73041,35.03594,-98.88064,354
99683,62.45165,-150.425,354
11956,40.98067,-72.46868,353
12169,42.58249,-73.43559,353
12851,43.85171,-74.06211,353
21840,38.25814,-75.89276,353
40913,36.94986,-83.54367,353
43961,40.52343,-80.63025,353
45428,39.74211,-84.25954,353
54933,44.66535,-88.70966,353
56174,44.01525,-95.30466,353
56376,45.50241,-94.66731,353
67563,37.84627,-99.55931,353
68746,42.80726,-98.4354,353
75415,33.4645,-95.74603,353
83547,45.31165,-116.33062,353
96075,40.35582,-121.87196,353
5747,44.00354,-72.85494,352
12132,42.47102,-73.63362,352
16848,41.01247,-77.53455,352
24974,37.65395,-80.44693,352
43531,41.63511,-84.4957,352
50577,42.85774,-93.97902,352
52163,43.21976,-92.10315,352
57529,43.22931,-99.57019,352
58776,48.25079,-102.61543,352
62050,39.43734,-90.55544,352
62831,38.23042,-89.22167,352
65244,39.4807,-92.65982,352
77334,30.77996,-95.36465,352
91210,34.14468,-118.25809,352
8329,39.2857,-75.00338,351
18083,40.75494,-75.2637,351
24845,37.52643,-81.80041,351
29594,34.64017,-79.57728,351
66544,39.68807,-96.27783,351
73011,34.84378,-97.74498,351
74827,34.94101,-96.34208,351
78008,28.72478,-98.25911,351
87577,36.63237,-105.97755,351
91759,34.2541,-117.69194,351
96105,39.82478,-120.1821,351
5762,43.79246,-72.8291,350
6021,42.00152,-73.08078,350
13410,42.92908,-74.60922,350
19731,39.5102,-75.59616,350
24867,37.60432,-81.45261,350
30423,32.14601,-81.82301,350
37878,35.59406,-83.98358,350
40209,38.18492,-85.74372,350
49921,47.09084,-88.5818,350
58725,48.48699,-101.68361,350
64841,37.07873,-94.41101,350
76519,30.98978,-97.03579,350
80824,39.66302,-102.49943,350
84718,37.57954,-112.08306,350
92066,33.21541,-116.53583,350
98283,48.80137,-121.29997,350
7935,40.7371,-74.45296,349
12411,41.87975,-74.04094,349
16140,41.09355,-80.51078,349
23395,37.97051,-75.45159,349
25021,37.91587,-81.68482,349
41146,38.27701,-82.88969,349
47994,40.18233,-87.08231,349
58454,46.5978,-98.94038,349
65345,38.54111,-93.1254,349
69218,42.78005,-101.63227,349
82213,42.50216,-105.00672,349
82510,42.99294,-108.6055,349
84080,40.02168,-112.44818,349
95041,37.05052,-122.05828,349
98305,48.03148,-124.22934,349
13664,44.58423,-75.64537,348
17249,40.24186,-77.9002,348
21153,39.41649,-76.707,348
73838,36.24575,-98.87579,348
78618,30.48624,-99.16794,348
5837,44.66868,-71.8386,347
12969,44.71102,-74.0812,347
13435,43.30255,-75.15134,347
15413,39.98493,-79.87141,347
16132,41.00603,-80.50449,347
27879,35.57456,-77.27968,347
43158,39.44968,-82.35546,347
61812,40.25869,-87.88989,347
71745,33.4997,-92.39496,347
83554,45.68522,-116.29936,347
84316,41.77328,-112.44504,347
47449,38.92672,-86.9894,346
47881,39.48722,-87.19029,346
49833,46.27504,-87.29142,346
53016,43.31104,-88.71794,346
56158,43.6337,-96.07465,346
64161,39.16184,-94.44943,346
72123,35.25774,-91.23675,346
73066,35.50167,-97.32832,346
81126,37.16146,-105.34724,346
12453,42.0929,-73.93629,345
14061,42.59111,-79.08949,345
15347,40.21807,-80.22469,345
18845,41.78994,-76.18454,345
42156,36.85947,-86.04952,345
42541,37.37325,-84.80778,345
42566,37.28389,-84.77932,345
43077,40.13675,-83.34165,345
45111,39.20033,-84.28746,345
66944,39.84007,-97.29354,345
72430,36.336,-90.17366,345
5058,43.87917,-72.26999,344
12852,43.99293,-74.13598,344
16054,41.15651,-79.65711,344
19474,40.22427,-75.40507,344
25650,37.68358,-81.78773,344
27875,35.45623,-76.48532,344
36722,32.08124,-87.57661,344
41712,37.3744,-83.13751,344
58380,47.82872,-98.52029,344
62481,39.12657,-88.02293,344
84522,38.90991,-111.20987,344
85912,34.41962,-109.91624,344
4489,44.91074,-68.69119,343
17253,40.21241,-78.00628,343
28109,35.48609,-80.28628,343
56033,43.55926,-93.93118,343
59540,48.60665,-110.56418,343
82932,42.1219,-109.38993,343
84035,40.39024,-109.28208,343
18602,41.18749,-75.75526,342
47270,38.8397,-85.71913,342
58476,47.19398,-99.00263,342
67468,39.45791,-97.25697,342
78342,27.66012,-98.07572,342
88434,35.12367,-103.34013,342
3579,44.95234,-71.04182,341
8324,39.21859,-74.99999,341
15325,39.94893,-79.96331,341
25928,37.55481,-81.34126,341
26270,38.81229,-79.60034,341
28668,36.40698,-80.99024,341
37078,35.92366,-87.77138,341
51431,42.34446,-95.35146,341
62886,38.37486,-88.53572,341
68817,41.26125,-98.7937,341
12460,42.42357,-74.16676,340
16326,41.36733,-79.43182,340
32157,29.46296,-81.58165,340
32355,30.1695,-84.21002,340
47876,39.50996,-87.46113,340
50611,42.8193,-92.91114,340
57461,45.16085,-98.43327,340
58210,48.4081,-98.11446,340
62819,37.97507,-89.00283,340
63465,40.52307,-91.6898,340
67346,37.31774,-96.44511,340
70585,30.87832,-92.4077,340
78536,26.6432,-98.44369,340
84072,40.3641,-110.633,340
97750,44.67037,-120.12704,340
99659,63.4738,-162.12295,340
4657,44.97624,-67.41965,339
14752,42.3517,-79.31965,339
15430,40.04025,-79.65534,339
38543,36.37514,-85.15931,339
57047,43.51755,-97.21525,339
65702,37.05726,-92.488,339
65788,36.81442,-91.69626,339
79743,31.24911,-102.76766,339
98345,47.69972,-122.62366,339
3607,43.19698,-72.26084,338
15536,39.94956,-78.2109,338
26430,38.88475,-80.7598,338
45349,39.98916,-83.94052,338
45361,39.96374,-84.41484,338
56536,47.04596,-96.53173,338
60973,40.53654,-87.66265,338
61940,39.80395,-87.81249,338
65280,39.23487,-91.75048,338
67447,39.48048,-96.97153,338
74724,34.33926,-94.85833,338
82083,41.72291,-105.99118,338
83657,44.23554,-116.30057,338
99681,60.57902,-165.20767,338
1242,42.3334,-73.24967,337
17306,39.98383,-77.24966,337
18828,41.79672,-76.11245,337
60549,41.4908,-88.74251,337
63140,38.73929,-90.32399,337
77970,28.84533,-96.43153,337
82712,44.52594,-104.12372,337
83824,47.10638,-116.93901,337
88112,34.91023,-103.15863,337
12786,41.64306,-74.85393,336
17835,40.88365,-77.19795,336
23176,37.56934,-76.41991,336
36581,31.36645,-88.0098,336
50103,40.79292,-93.61079,336
51366,42.96008,-95.0095,336
64652,40.01979,-93.42103,336
97825,44.38804,-119.51852,336
16861,40.86764,-78.51991,335
25431,39.48682,-78.57279,335
38943,33.52033,-89.84525,335
59827,45.88649,-114.08346,335
62357,39.68671,-90.86374,335
67051,37.08932,-97.19399,335
87117,34.99486,-106.51697,335
97622,42.39667,-121.01032,335
3233,43.42325,-71.93322,334
15731,40.50383,-79.1767,334
18246,40.95743,-76.195,334
45740,39.47709,-82.08023,334
49959,46.46987,-89.99803,334
51545,41.83897,-96.02072,334
52646,41.06706,-91.00072,334
58076,46.27416,-96.60746,334
59024,46.20549,-107.71464,334
59489,47.64007,-109.25586,334
59732,45.48899,-112.69457,334
68858,40.96171,-99.37797,334
96015,41.49672,-120.87162,334
97877,44.80662,-118.38766,334
21056,39.07805,-76.4338,333
23423,37.52361,-75.73969,333
24457,37.79379,-79.87014,333
25666,37.9203,-82.29432,333
56224,44.37628,-95.05854,333
63030,38.14321,-90.7522,333
71223,32.90084,-91.67443,333
76077,32.27886,-97.70891,333
83235,44.60163,-114.03404,333
83545,46.42664,-116.4213,333
99663,59.39488,-151.62729,333
13312,43.70247,-75.20758,332
13804,42.20708,-75.37562,332
41263,37.85717,-82.76256,332
43036,40.3524,-83.26325,332
51037,42.82567,-95.64269,332
51044,42.30113,-95.91716,332
52765,41.72182,-90.87274,332
58642,47.20145,-102.83667,332
61007,42.19941,-89.59109,332
68820,41.1066,-98.70056,332
96726,19.42147,-155.81094,332
45650,38.74415,-83.42099,331
50235,41.92974,-94.20873,331
50612,42.28546,-92.38687,331
55090,45.05382,-92.9573,331
55756,46.37535,-92.60128,331
56032,43.77583,-93.56078,331
62081,39.26262,-90.23452,331
62438,39.32553,-88.87005,331
72026,34.51397,-91.31687,331
73705,36.33918,-97.90208,331
78116,29.11275,-97.75677,331
13678,44.83165,-74.96775,330
15615,40.36133,-79.73397,330
16334,41.29749,-79.44968,330
37719,36.02196,-84.42815,330
40858,37.01592,-83.40106,330
49115,41.87537,-86.63389,330
50837,41.22878,-94.68367,330
61333,40.98845,-88.88931,330
79018,35.69322,-102.33767,330
21010,39.38953,-76.29851,329
61050,42.43932,-89.7319,329
63460,40.00237,-92.21002,329
68036,41.39031,-96.95086,329
68314,41.01643,-97.0248,329
16110,41.49757,-80.38591,328
40813,36.71526,-83.59838,328
43322,40.5327,-83.20815,328
52355,41.4576,-92.18387,328
56733,48.63342,-96.89149,328
58231,48.20208,-97.82544,328
69128,41.23252,-103.90613,328
69217,42.42045,-99.71314,328
73761,36.68452,-98.03647,328
84539,39.5761,-110.4007,328
88418,36.74995,-103.63874,328
95728,39.29673,-120.40358,328
96034,41.44177,-122.60772,328
97102,45.7934,-123.94793,328
5076,44.14503,-72.22659,327
17923,40.66136,-76.31871,327
32658,29.84817,-82.41214,327
45319,39.91608,-83.94324,327
50546,42.84388,-94.70347,327
56715,47.80636,-95.94904,327
59728,46.50487,-112.41135,327
64486,40.52951,-94.61471,327
64656,39.67803,-93.69375,327
65654,37.02164,-93.8975,327
71472,31.19834,-92.79216,327
76474,31.97036,-98.79142,327
88027,32.03625,-106.68143,327
97730,44.52265,-121.64535,327
99121,48.94382,-118.45568,327
99371,46.79144,-118.30614,327
4497,45.7249,-68.06619,326
5252,43.06642,-73.06132,326
13437,43.59677,-75.80383,326
17957,40.59359,-76.51651,326
31743,31.90089,-84.00604,326
59914,47.86878,-114.29546,326
68755,42.92329,-99.12963,326
72156,35.28595,-92.68331,326
74837,35.34321,-96.4561,326
77507,29.62332,-95.06582,326
78931,30.03117,-96.44291,326
84756,37.74249,-113.54772,326
87742,35.87161,-105.44427,326
93244,36.3908,-118.99733,326
15647,40.34262,-79.72009,325
25505,38.01967,-82.03075,325
57374,43.75582,-97.60361,325
57641,45.89317,-101.30624,325
58416,47.54767,-98.35694,325
59231,48.40395,-106.54411,325
59931,47.9208,-114.25486,325
62856,37.95246,-88.83549,325
66094,39.95912,-95.34298,325
76370,33.45624,-98.89407,325
80750,40.41144,-103.60681,325
6332,41.72845,-71.91008,324
21628,39.23577,-75.92238,324
25913,37.70781,-81.47301,324
41772,37.4075,-83.01679,324
46127,39.71766,-85.3158,324
49915,46.06464,-88.62708,324
50420,42.80621,-93.45677,324
57057,44.10261,-96.95717,324
57646,45.68753,-100.05395,324
60141,41.85834,-87.8379,324
68321,40.39491,-95.69371,324
68950,40.45586,-98.66413,324
72655,35.89346,-93.03421,324
99771,64.35764,-161.1989,324
16620,40.83947,-78.35259,323
20812,38.96677,-77.14357,323
24977,37.90823,-80.67527,323
25022,37.84157,-81.79241,323
25162,38.20712,-81.38435,323
40870,36.93211,-83.14858,323
47464,39.29995,-86.64979,323
49335,42.74626,-85.66907,323
52225,42.01289,-92.32636,323
56173,43.52505,-96.24186,323
57763,43.12,-103.24944,323
68303,40.25753,-97.41033,323
68337,40.09504,-95.83418,323
73622,35.39518,-98.99791,323
80914,38.82401,-104.70546,323
81057,38.12525,-102.89675,323
82050,41.43517,-104.21477,323
12738,41.66009,-74.59119,322
16030,41.13619,-79.79699,322
16036,41.13519,-79.66948,322
19559,40.49234,-76.18661,322
40807,36.9647,-82.95578,322
63438,39.96084,-91.68828,322
64017,39.199,-94.02951,322
64101,39.10355,-94.60051,322
65529,37.92912,-91.98926,322
68033,41.12933,-96.52425,322
68623,41.44327,-98.11602,322
80468,39.91447,-106.10979,322
86313,34.55416,-112.45288,322
15462,40.06136,-79.38113,321
15562,39.74165,-79.1219,321
17355,39.75978,-76.696,321
29826,33.383,-81.36697,321
49796,45.27407,-84.94712,321
50132,42.39392,-93.68256,321
15634,40.32533,-79.60596,320
52048,42.73735,-91.25584,320
57261,45.54051,-97.49412,320
57621,45.76891,-101.0808,320
61773,40.57209,-88.37605,320
68338,40.31865,-97.24863,320
78353,26.88621,-98.23927,320
78948,30.30748,-96.97022,320
93669,37.28334,-119.54297,320
96092,39.97344,-121.97342,320
12071,42.56971,-74.41521,319
15489,39.96323,-79.69531,319
23066,37.49836,-76.28831,319
40310,37.752,-84.76941,319
58327,48.10137,-98.5731,319
58649,46.13762,-102.90857,319
59761,45.60427,-113.52661,319
61466,41.11103,-90.48222,319
67653,39.90873,-100.20554,319
74045,36.22153,-96.70049,319
4261,44.5631,-70.91907,318
16619,40.68367,-78.41591,318
16691,40.07744,-78.1473,318
17779,41.20551,-77.38019,318
17930,40.70867,-76.11529,318
23021,37.40102,-76.37187,318
25922,37.47147,-81.09966,318
26348,39.46035,-80.53474,318
26412,38.89164,-80.59457,318
27965,36.28404,-75.92681,318
37351,35.10073,-85.26135,318
45727,39.64495,-81.48171,318
58580,47.2665,-101.93301,318
61335,41.16141,-89.23228,318
65630,36.83463,-93.2204,318
72414,35.82288,-90.368,318
81649,39.46433,-106.31954,318
83526,46.14759,-116.4169,318
13483,43.40075,-75.81995,317
15827,41.29479,-78.50582,317
16847,40.99941,-78.16439,317
44856,40.79398,-82.85627,317
52077,42.82258,-91.55393,317
56161,43.70637,-95.32519,317
59633,46.82338,-112.36362,317
62019,39.01598,-89.45195,317
62352,39.56818,-90.65455,317
66740,37.4621,-95.36641,317
74457,36.03063,-94.82065,317
84336,41.87159,-112.74697,317
36901,32.42284,-88.1465,316
40830,36.77644,-83.33114,316
56550,47.2697,-96.74867,316
64166,39.32215,-94.52301,316
67621,39.82866,-99.12891,316
78107,28.57827,-97.59484,316
84715,38.33221,-111.60317,316
84744,38.64207,-111.93627,316
86052,36.29112,-112.12543,316
15054,40.36353,-80.4008,315
16634,40.2105,-78.17308,315
19936,39.21846,-75.58498,315
45164,39.55365,-83.78532,315
49910,46.61815,-89.54308,315
52164,42.85212,-91.89941,315
52354,41.91883,-91.98856,315
54827,46.80215,-91.10069,315
57050,44.15725,-97.01467,315
61321,40.96754,-88.97621,315
77867,30.74163,-96.56992,315
84734,38.36353,-110.5658,315
12429,41.83323,-73.961,314
12943,44.13934,-73.82075,314
20606,38.25412,-76.73878,314
20632,38.42591,-76.95682,314
23032,37.65552,-76.68199,314
24924,38.19294,-80.15174,314
25916,37.67818,-81.49019,314
41360,37.78889,-83.6264,314
42130,36.9224,-85.77816,314
47616,38.23482,-87.91038,314
56629,48.51494,-94.12546,314
57040,43.06206,-97.58582,314
57649,45.48999,-102.86149,314
58424,46.87554,-99.10217,314
60974,40.71807,-87.73588,314
64664,39.74601,-93.66027,314
67066,37.77374,-98.75798,314
72945,35.09559,-94.36297,314
74760,34.15996,-95.3612,314
78883,29.67707,-99.31851,314
78938,29.82757,-96.7041,314
84002,40.42467,-110.27784,314
12418,42.35863,-74.1609,313
12998,44.0879,-73.57584,313
23091,37.64647,-76.80167,313
24351,36.58081,-80.76591,313
24738,37.3032,-81.32013,313
28577,34.91494,-76.40769,313
28671,35.7502,-81.52668,313
36793,32.8292,-87.00947,313
52630,40.80375,-91.7038,313
56165,43.7251,-95.7097,313
67841,37.62997,-100.22878,313
70643,29.73649,-92.7939,313
72427,35.86872,-90.94901,313
72752,35.82077,-93.56357,313
81210,38.81898,-106.62219,313
82329,42.09073,-106.09959,313
95435,39.00315,-122.8748,313
97029,45.29901,-120.81003,313
25855,37.94052,-81.15296,312
29346,34.94524,-81.83627,312
55716,47.32169,-93.26432,312
57648,45.92722,-100.31755,312
60933,40.46258,-88.27381,312
61417,40.77222,-90.54413,312
62927,37.94129,-89.24837,312
77878,30.47222,-96.45089,312
79378,33.03075,-102.44482,312
87583,35.28221,-105.35226,312
18932,40.29457,-75.25581,311
52758,41.74405,-90.44104,311
56141,43.88184,-95.78962,311
58426,47.21972,-98.58075,311
67028,37.47226,-98.96561,311
68928,40.2874,-98.60728,311
4478,45.7299,-69.76857,310
15081,40.57471,-80.23614,310
15520,40.10626,-79.06017,310
16024,40.73961,-80.03719,310
16939,41.68097,-77.0141,310
39326,32.59814,-88.67904,310
40874,36.98407,-83.47345,310
52169,42.84739,-91.65971,310
52231,41.36371,-92.05912,310
61851,39.96507,-88.43544,310
67364,37.03683,-95.82184,310
68860,41.13378,-99.79167,310
71855,33.86612,-93.74351,310
75469,33.41269,-95.8248,310
85371,33.96732,-114.39005,310
99150,48.80622,-118.61071,310
5640,44.34734,-72.49675,309
23480,37.61388,-75.69077,309
24246,36.86609,-82.74395,309
29065,34.29495,-81.29239,309
60113,41.93142,-88.96421,309
64475,40.43561,-94.63049,309
67041,38.05404,-97.12755,309
83867,47.50624,-115.94696,309
94929,38.25444,-122.96243,309
95639,38.39202,-121.49599,309
98621,46.4006,-123.54428,309
4918,44.55027,-69.86651,308
15434,40.08013,-79.88037,308
16860,40.94673,-78.17219,308
24716,37.53331,-81.37337,308
26680,38.08991,-80.87423,308
55786,47.31916,-93.38227,308
56249,45.31795,-95.89899,308
57536,44.41502,-99.76694,308
59031,45.50005,-107.37964,308
59326,46.77178,-104.85183,308
61358,40.98166,-89.04299,308
67065,37.48295,-98.52989,308
72584,36.14421,-91.84427,308
84742,37.52102,-113.14592,308
12064,42.60711,-74.65887,307
24432,38.17639,-79.43845,307
41845,37.1396,-82.90301,307
45372,40.01471,-83.83862,307
58650,46.43241,-102.59033,307
61378,41.72614,-89.158,307
79505,33.56323,-99.84003,307
97531,42.20739,-123.64391,307
6263,41.83738,-71.90444,306
14783,42.06014,-78.91816,306
25904,37.9128,-81.25213,306
26563,39.48085,-80.27369,306
43842,40.13749,-82.01182,306
50477,42.98743,-93.32731,306
53939,43.69185,-89.13199,306
54564,45.6105,-89.97223,306
69167,41.58758,-101.02296,306
73901,36.75458,-101.07517,306
76854,30.57125,-99.53945,306
81148,37.17183,-105.98542,306
95983,40.05827,-120.73897,306
10519,41.34701,-73.66196,305
12952,44.71181,-73.91362,305
18817,41.87431,-76.62075,305
30470,32.33018,-82.51818,305
44874,40.96859,-82.36631,305
52044,42.76808,-91.32328,305
56660,47.96653,-94.17022,305
57787,44.6643,-102.66097,305
58731,48.44752,-100.98029,305
66432,39.48768,-96.07348,305
5827,44.68135,-72.36198,304
17934,40.79786,-76.21205,304
23401,37.62776,-75.77843,304
42371,37.4978,-87.29362,304
51440,41.9117,-94.81379,304
58049,46.66291,-98.00054,304
58654,46.77817,-103.81757,304
62943,37.35586,-88.74669,304
63882,36.91639,-89.21974,304
78675,30.4585,-98.70534,304
81221,38.36243,-105.14238,304
87565,35.4442,-105.49384,304
88049,33.04814,-108.06782,304
95920,39.46071,-121.93702,304
96117,40.54556,-120.23978,304
12849,43.44812,-73.2985,303
16680,40.75149,-78.40254,303
50074,40.85685,-94.07524,303
56517,47.55474,-96.53825,303
59471,47.4161,-108.77191,303
68357,40.31541,-96.54658,303
73544,34.65379,-99.75016,303
87718,36.59931,-105.24097,303
95606,38.75604,-122.19387,303
95607,38.7899,-122.12585,303
95984,39.99654,-121.11951,303
17508,40.12455,-76.21394,302
23337,37.93332,-75.46691,302
40946,36.95757,-83.82467,302
41859,37.39922,-82.77606,302
45301,39.71098,-84.02301,302
59219,48.5579,-104.15541,302
59643,46.13283,-111.57884,302
62374,40.40765,-90.91052,302
80456,39.30643,-105.69211,302
82922,43.13507,-110.43426,302
88353,34.49912,-105.1034,302
4779,47.11615,-68.31162,301
12465,42.15278,-74.46725,301
14441,42.68608,-76.95756,301
16821,40.95888,-78.19875,301
24132,37.20534,-80.64707,301
24934,38.32836,-79.89267,301
39359,32.56852,-89.33206,301
39836,31.66293,-84.87726,301
47966,39.88843,-87.41433,301
50262,40.85625,-93.82091,301
58377,48.46481,-98.87416,301
59453,46.65903,-109.66996,301
96129,39.81848,-120.35346,301
99540,61.01464,-149.36859,301
16665,40.38898,-78.43491,300
33001,24.82041,-80.80992,300
43151,39.73317,-83.47661,300
43553,41.53096,-84.22382,300
45621,39.11138,-82.60996,300
54985,44.07562,-88.51953,300
57322,44.63498,-97.96129,300
70639,30.98235,-93.49793,300
76858,31.20758,-99.62002,300
97493,43.90256,-124.01602,300
99765,64.73066,-158.13108,300
28519,35.1268,-77.01477,299
33856,27.85648,-81.42828,299
40840,36.9457,-83.41854,299
58332,48.04596,-99.76725,299
62413,39.14081,-87.84012,299
62967,37.58092,-88.75089,299
68717,42.38962,-97.2192,299
72425,36.22138,-90.74308,299
23303,37.90346,-75.50562,298
23427,37.9124,-75.71344,298
32631,29.71719,-82.10225,298
35070,34.01394,-86.74443,298
38359,35.37222,-88.35109,298
47525,38.02856,-86.55359,298
52542,40.62712,-92.05164,298
58004,47.02713,-97.26212,298
59033,45.72296,-109.73246,298
59347,46.45434,-106.34614,298
63538,39.9526,-92.67327,298
78590,26.50401,-97.63486,298
96121,40.16938,-120.37659,298
97145,45.84357,-123.9516,298
99552,60.90614,-161.21223,298
17080,40.64057,-76.80299,297
17261,39.85981,-77.51164,297
38764,33.79878,-90.87965,297
40940,36.60991,-83.92988,297
56236,45.66341,-96.40312,297
56356,45.63334,-94.73332,297
58789,48.54778,-100.81898,297
59075,45.40457,-107.85051,297
59274,47.83944,-105.42204,297
92134,32.72512,-117.14541,297
6061,41.87524,-72.96716,296
11962,40.93715,-72.27379,296
12752,41.68278,-74.9905,296
15539,40.12835,-78.59341,296
17978,40.6165,-76.65219,296
21650,39.31286,-75.80795,296
22820,38.74387,-79.00948,296
25093,37.9653,-81.64137,296
25672,37.57017,-82.10044,296
38459,35.19135,-86.80219,296
56590,46.03514,-96.16093,296
58448,47.30944,-98.21451,296
67520,38.58781,-99.18302,296
68453,40.40774,-97.33455,296
69023,40.48132,-101.89668,296
71965,34.65506,-93.74053,296
80721,40.68821,-102.15297,296
1093,42.44335,-72.65099,295
16835,40.90668,-77.87731,295
17005,40.60304,-76.81065,295
24168,36.73613,-79.94876,295
25057,38.1078,-81.23783,295
25839,37.78091,-81.38228,295
25920,37.68646,-81.33661,295
43529,41.18998,-83.78431,295
56758,48.46201,-96.51891,295
59843,46.84897,-113.01114,295
67452,39.23549,-98.36935,295
67734,39.54241,-100.89298,295
73660,35.62561,-99.91688,295
73747,36.23358,-98.33964,295
87731,35.70411,-105.39881,295
92239,33.87424,-115.24396,295
6758,41.67672,-73.2286,294
12069,42.94336,-74.28193,294
17925,40.75609,-76.07047,294
22640,38.80737,-78.13302,294
36773,32.28252,-87.38607,294
57239,45.51223,-97.30938,294
58483,46.66176,-99.42186,294
72571,35.64059,-91.53568,294
72760,35.82898,-93.69804,294
81610,40.29418,-108.82468,294
16260,41.41102,-79.23092,293
54525,46.4335,-90.22603,293
65541,37.64401,-91.75624,293
68062,42.19538,-96.6743,293
68871,41.14039,-98.84788,293
72747,36.37023,-94.5807,293
73531,34.18845,-98.52703,293
78563,26.66557,-98.2517,293
83421,44.00349,-111.54057,293
87061,34.705,-106.38145,293
97343,44.56934,-123.73091,293
97473,43.6773,-123.8726,293
99626,61.51633,-160.35564,293
12844,43.49423,-73.64081,292
15006,40.63351,-79.87678,292
17271,40.10183,-77.80367,292
56516,47.44368,-95.96663,292
57644,45.45155,-102.08224,292
57748,44.58484,-102.01082,292
58752,48.82146,-102.59927,292
62093,39.06858,-89.84573,292
66516,39.62193,-95.7195,292
66850,38.40648,-96.71764,292
67581,37.99316,-98.41068,292
68367,41.03807,-97.40128,292
77359,30.76262,-95.30441,292
82055,41.3483,-106.18191,292
84061,40.74721,-111.3417,292
3832,43.90249,-71.04859,291
12856,43.65531,-74.14625,291
15617,40.26856,-79.65805,291
17974,40.69592,-76.23606,291
24464,37.86082,-79.10398,291
28552,35.29281,-76.54382,291
50254,40.99045,-94.06917,291
54214,44.19893,-87.71441,291
54654,43.26853,-90.95419,291
56434,46.33797,-94.93437,291
59531,48.77294,-110.78334,291
62862,38.2166,-88.29685,291
64433,40.24107,-94.68053,291
66419,39.35643,-95.59908,291
73540,34.47099,-98.55756,291
76852,31.35558,-99.44335,291
83464,44.48105,-113.20271,291
88318,34.22491,-105.44166,291
96009,41.06183,-121.04434,291
97480,44.1303,-123.83213,291
97839,45.58272,-119.60005,291
17041,40.21667,-76.5395,290
23952,36.91786,-78.27886,290
43010,39.99964,-83.6219,290
51029,42.88549,-95.5414,290
56759,48.55188,-96.08011,290
57449,45.73101,-98.17553,290
68648,41.40482,-96.78949,290
72467,35.84223,-90.6776,290
81064,37.24593,-102.99753,290
